Food code,WWEIA Category number
56202100,4004
56202900,4802
56202905,4802
56202910,4802
56202920,4802
56202960,4802
56203000,4802
56203040,4802
56203055,4802
56203056,4802
56203057,4802
56203065,4802
56203066,4802
56203067,4802
56203075,4802
56203076,4802
56203077,4802
56203085,4802
56203086,4802
56203087,4802
56203095,4802
56203096,4802
56203097,4802
56203105,4802
56203106,4802
56203107,4802
56203125,4802
56203130,4802
56203135,4802
56203150,4802
56203155,4802
56203160,4802
56203170,4802
56203175,4802
56203180,4802
56203500,4802
56203510,4802
56203520,4802
56203540,4802
56203550,4802
56203555,4802
56203560,4802
56203600,4802
56203610,4802
56203620,4802
56204000,4004
56204005,4004
56204010,4004
56205000,4002
56205001,4002
56205002,4002
56205004,4002
56205006,4002
56205007,4002
56205008,4002
56205011,4002
56205012,4002
56205014,4002
56205016,4002
56205017,4002
56205018,4002
56205050,4804
56205060,4002
56205070,4002
56205080,4804
56205090,4804
56205092,4804
56205094,4804
56205101,4002
56205130,4002
56205150,4002
56205170,4002
56205190,4002
56205200,5802
56205205,4002
56205210,4002
56205215,4002
56205230,5802
56205240,5802
56205300,4002
56205310,4002
56205320,4002
56205330,4002
56205340,4002
56205350,4002
56205410,4002
56206990,4804
56207000,4804
56207005,4804
56207015,4804
56207016,4804
56207017,4804
56207021,4804
56207022,4804
56207023,4804
56207025,4804
56207026,4804
56207027,4804
56207030,4804
56207050,4804
56207060,4804
56207070,4804
56207094,4804
56207095,4804
56207096,4804
56207101,4804
56207102,4804
56207103,4804
56207110,4004
56207120,4004
56207130,4004
56207160,4004
56207190,4804
56207200,4804
56207210,4804
56207370,4804
56208500,4804
56208510,4804
56208520,4804
56209000,4804
56210000,9002
57000100,4604
57100100,4602
57101000,4604
57102000,4604
57103000,4604
57103100,4602
57104000,4602
57106050,4604
57106060,4602
57106100,4602
57106250,4604
57106260,4602
57106530,4602
57107000,4602
57110000,4602
57117000,4602
57117500,4602
57119000,4602
57120000,4602
57123000,4604
57124030,4602
57124050,4602
57124100,4602
57124200,4602
57124300,4602
57124900,4602
57125000,4602
57125010,4602
57125900,4602
57126000,4602
57127000,4602
57128000,4602
57128005,4602
57130000,4602
57131000,4604
57132000,4604
57134000,4604
57135000,4604
57137000,4604
57139000,4602
57143000,4602
57143500,4602
57148000,4604
57148500,4604
57151000,4604
57201900,4604
57206000,4602
57206700,4604
57206705,4604
57206710,4604
57206715,4602
57206800,4604
57207000,4604
57208000,4604
57209000,4604
57211000,4602
57213000,4602
57213010,4602
57213850,4602
57214000,4604
57216000,4602
57218000,4602
57219000,4602
57221000,4602
57221700,4602
57221800,4602
57221810,4602
57223000,4602
57224000,4602
57227000,4602
57228000,4604
57229000,4602
57229500,4602
57230000,4604
57231000,4604
57231200,4602
57231250,4604
57237100,4604
57237200,4604
57237300,4604
57237310,4602
57237900,4604
57238000,4602
57239100,4602
57240100,4602
57241000,4602
57241200,4604
57243000,4602
57301500,4604
57301505,4604
57301510,4604
57301511,4602
57301512,4602
57301520,4604
57301530,4604
57301535,4602
57301540,4604
57302100,4604
57303100,4604
57303105,4604
57303200,4602
57304100,4604
57305100,4602
57305150,4602
57305160,4602
57305165,4602
57305170,4602
57305174,4602
57305175,4602
57305180,4602
57305200,4604
57305210,4602
57305215,4604
57305300,4602
57305400,4602
57305500,4602
57305600,4602
57306130,4602
57306500,4602
57306700,4604
57306800,4602
57307010,4602
57307500,4604
57308190,4602
57308400,4604
57309100,4602
57316200,4604
57316300,4602
57316380,4602
57316385,4602
57316450,4602
57316500,4602
57316710,4602
57320500,4602
57321900,4604
57323000,4602
57325000,4604
57326000,4604
57327450,4604
57327500,4604
57328000,4602
57329000,4602
57330000,4602
57330010,4602
57331000,4602
57332050,4602
57332100,4602
57335550,4602
57336000,4604
57337000,4604
57339000,4604
57339500,4602
57340000,4604
57341000,4604
57341200,4602
57344000,4604
57344001,4602
57344005,4602
57344007,4602
57344010,4602
57344015,4602
57344020,4602
57344025,4602
57347000,4602
57348000,4602
57349000,4602
57349020,4602
57355000,4602
57401100,4604
57406100,4604
57407100,4602
57407110,4602
57408100,4604
57409100,4602
57410000,4604
57411000,4604
57412000,9999
57413000,4602
57416000,4604
57416010,4602
57417000,4604
57418000,4604
57419000,4602
57601100,9999
57602100,9999
57602500,9999
57801000,9002
57803000,9002
57804000,9002
57805000,9002
57805080,9002
57805090,9002
57805100,9002
57805500,9002
57806000,9002
57806050,9002
57806100,9002
57806200,9002
57807010,9002
57820000,9002
57820100,9002
57822000,9002
57823000,9002
57824000,9002
57824500,9002
57830100,9012
58100000,3706
58100005,3706
58100010,3706
58100013,3706
58100015,3706
58100017,3706
58100020,3706
58100100,3502
58100120,3502
58100125,3502
58100135,3502
58100140,3502
58100145,3502
58100160,3502
58100165,3502
58100200,3502
58100220,3502
58100235,3502
58100245,3502
58100255,3502
58100260,3502
58100300,3502
58100320,3502
58100325,3502
58100330,3502
58100360,3506
58100370,3506
58100520,3506
58100525,3506
58100530,3506
58100535,3506
58100620,3506
58100625,3506
58100630,3506
58100635,3506
58100720,3506
58100725,3506
58100800,3506
58100805,3506
58101320,3502
58101323,3502
58101325,3502
58101345,3502
58101347,3502
58101350,3502
58101357,3502
58101450,3502
58101457,3502
58101460,3502
58101520,3502
58101525,3502
58101540,3502
58101555,3502
58101610,3502
58101615,3502
58101620,3502
58101625,3502
58101630,3502
58101635,3502
58101720,3502
58101725,3502
58101730,3502
58101733,3502
58101735,3502
58101745,3502
58101750,3502
58101800,3506
58101820,3506
58101830,3506
58101930,3502
58101935,3502
58101940,3502
58101945,3502
58101950,3502
58101955,3502
58103120,3506
58103130,3506
58103200,3506
58103210,3506
58103250,3506
58103310,3506
58104090,3504
58104120,3504
58104130,3504
58104150,3504
58104160,3504
58104180,3504
58104190,3504
58104260,3506
58104270,3506
58104280,3506
58104290,3506
58104320,3506
58104340,3506
58104500,3506
58104520,3506
58104530,3506
58104535,3506
58104540,3506
58104550,3506
58104710,3506
58104720,3506
58104730,3506
58104740,3506
58104745,3506
58104750,3506
58104760,3506
58104770,3506
58104800,3506
58104820,3506
58104825,3506
58104830,3506
58104835,3506
58104900,3706
58104905,3706
58105000,3506
58105050,3506
58105075,3506
58105100,3506
58105105,3506
58105110,3506
58106200,3602
58106205,3602
58106210,3602
58106220,3602
58106225,3602
58106230,3602
58106233,3602
58106234,3602
58106235,3602
58106236,3602
58106250,3602
58106260,3602
58106300,3602
58106305,3602
58106320,3602
58106325,3602
58106330,3602
58106345,3602
58106347,3602
58106350,3602
58106358,3602
58106359,3602
58106360,3602
58106512,3602
58106514,3602
58106516,3602
58106540,3602
58106550,3602
58106555,3602
58106560,3602
58106565,3602
58106570,3602
58106578,3602
58106580,3602
58106602,3602
58106604,3602
58106606,3602
58106610,3602
58106620,3602
58106625,3602
58106630,3602
58106633,3602
58106634,3602
58106635,3602
58106636,3602
58106650,3602
58106655,3602
58106660,3602
58106700,3602
58106702,3602
58106705,3602
58106720,3602
58106725,3602
58106730,3602
58106736,3602
58106737,3602
58106738,3602
58106750,3602
58106755,3602
58106760,3602
58106820,3602
58106830,3602
58107050,3602
58107100,3602
58107205,3602
58107207,3602
58107212,3602
58107214,3602
58107222,3602
58107224,3602
58107232,3602
58107234,3602
58108000,3602
58108010,3602
58108050,3602
58109015,3602
58109020,3602
58109030,3602
58109040,3602
58109050,3602
58109060,3602
58109100,3602
58109110,3602
58109120,3602
58109130,3602
58109140,3602
58109150,3602
58109210,3706
58110110,3406
58110120,3406
58110130,3406
58110170,3406
58110200,3406
58111110,3406
58111120,3406
58111130,3406
58111200,3406
58112510,3406
58115110,3506
58115150,3506
58115210,3502
58116110,3208
58116115,3208
58116120,3208
58116130,3208
58116210,3208
58116310,3208
58117110,4402
58117210,4402
58117310,3002
58117410,3006
58117510,3002
58118110,5804
58118210,5804
58120110,3208
58120120,3208
58121510,3208
58121610,3208
58121620,3208
58122210,3204
58122220,3204
58122250,3208
58122310,3208
58122320,3208
58122330,3208
58123110,3406
58123120,5506
58124210,5506
58124220,3208
58124230,3208
58124250,3208
58124500,3208
58125110,3208
58125120,3208
58125180,3208
58126000,3208
58126110,3208
58126120,3208
58126130,3208
58126140,3208
58126150,3208
58126160,3208
58126170,3208
58126180,3208
58126270,3208
58126280,3208
58126290,3208
58126300,3208
58126310,3208
58126400,3208
58126410,3208
58127110,3208
58127150,3208
58127200,3708
58127210,3706
58127220,3708
58127270,3706
58127290,3706
58127310,3706
58127330,3706
58127350,3706
58127500,3708
58127510,3708
58128000,3706
58128110,3004
58128120,3208
58128210,3208
58128220,3208
58128250,3208
58130011,3204
58130013,3204
58130014,3204
58130015,3204
58130016,3204
58130020,3204
58130140,3204
58130150,3204
58130310,3204
58130320,3204
58130610,3204
58130810,3204
58130910,3204
58130950,3204
58131100,3204
58131110,3204
58131120,3204
58131310,3204
58131320,3204
58131323,3204
58131330,3204
58131510,3204
58131520,3204
58131523,3204
58131530,3204
58131535,3204
58131590,3204
58131600,3204
58131610,3204
58133110,3204
58133120,3204
58133130,3204
58133140,3204
58134110,3204
58134120,3204
58134130,3204
58134160,3204
58134210,3204
58134310,3204
58134610,3204
58134613,3204
58134620,3204
58134623,3204
58134630,3204
58134640,3204
58134650,3204
58134660,3204
58134680,3204
58134710,3204
58134720,3204
58134810,3204
58135110,3402
58135120,3402
58136110,3402
58136120,3402
58136130,3402
58136140,3402
58136150,3402
58136160,3402
58137210,3402
58137220,3402
58137230,3402
58137240,3402
58137250,3402
58137300,3004
58140110,3204
58140310,3204
58145110,3206
58145111,3206
58145112,3206
58145113,3206
58145117,3206
58145119,3206
58145120,3206
58145135,3206
58145136,3206
58145140,3206
58145160,3206
58145170,3206
58145190,3206
58146120,3204
58146150,3204
58146160,3204
58146200,3204
58146210,3204
58146215,3204
58146221,3204
58146222,3204
58146223,3204
58146301,3204
58146302,3204
58146303,3204
58146315,3204
58146321,3204
58146322,3204
58146323,3204
58146331,3204
58146332,3204
58146333,3204
58146341,3204
58146342,3204
58146343,3204
58146351,3204
58146352,3204
58146353,3204
58146361,3204
58146362,3204
58146363,3204
58146371,3204
58146372,3204
58146373,3204
58146381,3204
58146382,3204
58146383,3204
58146391,3204
58146392,3204
58146393,3204
58146401,3204
58146402,3204
58146403,3204
58146411,3204
58146412,3204
58146413,3204
58146421,3204
58146422,3204
58146423,3204
58146431,3204
58146432,3204
58146433,3204
58146441,3204
58146442,3204
58146443,3204
58146451,3204
58146452,3204
58146453,3204
58146601,3204
58146602,3204
58146603,3204
58146611,3204
58146612,3204
58146613,3204
58146621,3204
58146622,3204
58146623,3204
58146631,3204
58146632,3204
58146633,3204
58146641,3204
58146642,3204
58146643,3204
58146651,3204
58146652,3204
58146653,3204
58146661,3204
58146662,3204
58146663,3204
58146671,3204
58146672,3204
58146673,3204
58146681,3204
58146682,3204
58146683,3204
58146691,3204
58146692,3204
58146693,3204
58146701,3204
58146702,3204
58146703,3204
58146711,3204
58146712,3204
58146713,3204
58146721,3204
58146722,3204
58146723,3204
58146731,3204
58146732,3204
58146733,3204
58146741,3204
58146742,3204
58146743,3204
58146751,3204
58146752,3204
58146753,3204
58147110,3204
58147330,3206
58147340,3206
58147510,3204
58147520,3402
58148110,3204
58148111,3204
58148112,3204
58148113,3204
58148114,3204
58148115,3204
58148116,3204
58148117,3204
58148118,3204
58148120,3204
58148130,3204
58148140,3204
58148150,3204
58148160,3204
58148170,3204
58148180,3204
58148550,3204
58149110,3204
58149160,5804
58149210,3204
58150100,3202
58150110,3402
58150310,3402
58150320,3402
58150330,3402
58150340,3402
58150510,3402
58150520,3202
58150530,3004
58151100,3406
58151170,3406
58151180,3406
58151190,3406
58151200,3406
58151210,3406
58151220,3406
58151230,3406
58151400,3406
58151410,3406
58151420,3406
58151430,3406
58151440,3406
58151450,3406
58155110,3202
58155310,3202
58155320,3202
58155410,3802
58155510,3802
58155610,3202
58155810,3202
58155910,3202
58156110,3202
58156210,3202
58156310,3202
58156410,3202
58156610,3802
58156710,3202
58157110,5804
58157210,5804
58157300,3202
58157310,3202
58157320,3202
58160000,3202
58160110,3202
58160120,3202
58160130,3202
58160135,3202
58160140,3202
58160150,3202
58160160,3202
58160400,3202
58160410,3202
58160420,3202
58160430,3202
58160440,3202
58160450,3202
58160460,3202
58160470,3202
58160480,3202
58160490,3202
58160500,3202
58160510,3202
58160520,3202
58160530,3202
58160540,3202
58160550,3202
58160560,3202
58160570,3202
58160580,3202
58160590,3202
58160600,3202
58160610,3202
58160620,3202
58160630,3202
58160640,3202
58160650,3202
58160660,3202
58160670,3202
58160680,3202
58160690,3202
58160700,3202
58160710,3202
58160720,3202
58160800,3202
58160805,3202
58160810,3202
58161200,3202
58161320,3202
58161325,3202
58161420,3202
58161422,3202
58161424,3202
58161430,3202
58161432,3202
58161434,3202
58161435,3202
58161437,3202
58161439,3202
58161440,3202
58161442,3202
58161444,3202
58161460,3202
58161462,3202
58161464,3202
58161470,3202
58161472,3202
58161474,3202
58161480,3202
58161482,3202
58161484,3202
58161490,3202
58161492,3202
58161494,3202
58161500,3202
58161502,3202
58161504,3202
58161510,3202
58161520,3202
58161522,3202
58161524,3202
58161530,3202
58161532,3202
58161534,3202
58161710,3202
58162090,6422
58162110,6422
58162120,6422
58162130,6422
58162140,6422
58162310,3202
58163130,3202
58163310,3202
58163330,3202
58163360,3202
58163380,3202
58163400,3202
58163405,3202
58163410,3202
58163420,3202
58163430,3202
58163450,3202
58163510,3202
58164110,3202
58164210,3202
58164500,3202
58164510,3202
58164520,3202
58164530,3202
58164540,3202
58164550,3202
58164560,3402
58164570,3402
58164580,3402
58164800,3202
58164810,3202
58164820,3202
58164830,3202
58164840,3202
58164850,3202
58164860,3402
58164870,3402
58164880,3402
58165000,3202
58165010,3202
58165020,3202
58165030,3202
58165040,3202
58165050,3202
58165060,3402
58165070,3402
58165080,3402
58165400,3202
58165410,3202
58165420,3202
58165430,3202
58165440,3202
58165450,3202
58165460,3402
58165470,3402
58165480,3402
58174000,4804
58174100,3208
58175000,3208
58175110,3208
58200100,3708
58200200,3708
58200250,3708
58200300,3708
58201000,3722
58201005,3722
58201015,3722
58201025,3722
58201035,3722
58201045,3722
58201055,3722
58301020,3204
58301030,3204
58301050,3204
58301110,3204
58301150,3204
58302000,3206
58302050,3002
58302080,3204
58303100,3202
58303200,3202
58304010,3204
58304020,3204
58304050,3204
58304060,3204
58304200,3204
58304220,3204
58304250,3204
58304300,3204
58304400,3204
58305250,3204
58306010,3506
58306020,3506
58306070,3506
58306100,3506
58306200,3506
58306500,3502
58310210,3002
58310310,3002
58400000,3802
58400100,3802
58400200,3802
58401010,3802
58401200,3802
58402010,3802
58402020,3802
58402030,3802
58402100,3802
58403010,3802
58403040,3802
58403050,3802
58403060,3802
58403100,3802
58404010,3802
58404030,3802
58404040,3802
58404050,3802
58404100,3802
58404500,3802
58404510,3802
58404520,3802
58407010,3802
58407030,3802
58407035,3802
58407050,3802
58408010,3802
58408500,3802
58409000,3802
58421000,3802
58421010,3802
58421020,3802
58421060,3802
58421080,3802
58503000,9008
58503010,9008
58503020,9008
58503050,9008
58508000,9008
58508300,9008
58509020,9008
58509100,9008
58509200,9008
59003000,2806
61100500,6012
61101010,6012
61101200,6012
61101220,6012
61101230,6012
61104010,6012
61104200,6012
61104220,6012
61104230,6012
61110010,6012
61110230,6012
61113010,6012
61113500,8806
61116010,6012
61119010,6012
61119020,6012
61122300,6012
61122320,6012
61122330,6012
61122350,6012
61125000,6012
61125010,6012
61201010,7002
61201020,7002
61201220,7002
61201225,7002
61201620,7002
61204000,8406
61204010,8406
61204200,8406
61207000,8406
61207010,8406
61207200,8406
61210000,7002
61210010,7002
61210220,7002
61210250,7002
61210620,7002
61210720,7002
61210820,7002
61213220,7002
61213800,7006
61213900,7006
62101000,6016
62101050,6016
62101100,6016
62101200,6016
62101220,6016
62101230,6016
62101300,6016
62104100,6016
62104200,6016
62104220,6016
62104230,6016
62105000,6016
62106000,6016
62107100,6016
62107200,6016
62108100,6016
62109100,6016
62110100,6016
62113100,6016
62113200,6016
62113220,6016
62113230,6016
62114000,6016
62114050,6016
62114110,6016
62116100,6016
62116200,6016
62116220,6016
62116230,6016
62119100,6016
62119200,6016
62119220,6016
62119230,6016
62120100,6016
62121100,6016
62122100,6016
62122200,6016
62122220,6016
62122230,6016
62125100,6016
62125110,6016
62126000,6016
63100100,6018
63101000,6002
63101110,6002
63101120,6002
63101130,6002
63101140,6002
63101150,6002
63101210,6002
63101310,6002
63101320,6002
63101330,6002
63101410,6002
63101420,6002
63101500,6002
63103010,6018
63103110,6018
63103120,6018
63103130,6018
63103140,6018
63103150,6018
63103170,6018
63105010,6420
63107010,6004
63107050,6004
63107070,6004
63107080,6004
63107090,6004
63107110,6004
63107210,6004
63107310,6004
63107410,6004
63109010,6014
63109610,6014
63109700,6018
63109750,6018
63110010,6014
63111010,6018
63113010,6018
63113030,8806
63113110,6018
